highestBiostratigraphicZone	nomenclaturalStatus	associatedTaxa	latestEpochOrHighestSeries	informationWithheld	minimumDistanceAboveSurfaceInMeters	behavior	verbatimLongitude	countryCode	associatedSequences	habitat	islandGroup	nomenclaturalCode	earliestEonOrLowestEonothem	year	taxonID	continent	nameAccordingTo	latestEraOrHighestErathem	eventID	nameAccordingToID	decimalLongitude	identifiedBy	latestEonOrHighestEonothem	catalogNumber	eventRemarks	taxonRank	verbatimDepth	originalNameUsageID	rightsHolder	lowestBiostratigraphicZone	bibliographicCitation	island	associatedMedia	group	endDayOfYear	individualCount	occurrenceRemarks	disposition	collectionID	earliestPeriodOrLowestSystem	county	eventDate	earliestEpochOrLowestSeries	formation	references	language	decimalLatitude	startDayOfYear	fieldNotes	municipality	namePublishedInYear	associatedReferences	georeferenceVerificationStatus	datasetName	locality	identificationID	type	scientificNameID	verbatimLatitude	occurrenceID	verbatimTaxonRank	verbatimSRS	order	georeferenceProtocol	locationAccordingTo	originalNameUsage	geodeticDatum	infraspecificEpithet	establishmentMeans	parentNameUsage	taxonRemarks	footprintSRS	collectionCode	class	family	footprintWKT	georeferenceRemarks	lithostratigraphicTerms	geologicalContextID	dateIdentified	higherGeographyID	pointRadiusSpatialFit	dynamicProperties	verbatimLocality	modified	month	earliestEraOrLowestErathem	samplingProtocol	footprintSpatialFit	namePublishedIn	georeferenceSources	identificationRemarks	taxonConceptID	accessRights	lifeStage	acceptedNameUsage	verbatimEventDate	typeStatus	maximumDepthInMeters	preparations	georeferencedDate	institutionID	verbatimCoordinates	vernacularName	bed	minimumElevationInMeters	maximumElevationInMeters	rights	scientificName	identificationReferences	day	fieldNumber	parentNameUsageID	acceptedNameUsageID	identificationQualifier	dataGeneralizations	sex	previousIdentifications	georeferencedBy	latestPeriodOrHighestSystem	kingdom	basisOfRecord	verbatimCoordinateSystem	waterBody	phylum	ownerInstitutionCode	latestAgeOrHighestStage	occurrenceStatus	higherClassification	institutionCode	recordedBy	datasetID	individualID	samplingEffort	member	scientificNameAuthorship	locationID	higherGeography	genus	associatedOccurrences	verbatimElevation	maximumDistanceAboveSurfaceInMeters	minimumDepthInMeters	stateProvince	taxonomicStatus	specificEpithet	subgenus	coordinatePrecision	eventTime	country	coordinateUncertaintyInMeters	identificationVerificationStatus	otherCatalogNumbers	earliestAgeOrLowestStage	recordNumber	reproductiveCondition	locationRemarks	namePublishedInID
								US				ICZN		1984		North America								16327		species									304	1					Santa Barbara	1984-10-30				en		304							Goleta, Glenn Annie Rd., near hwy. 101		PhysicalObject			urn:catalog:CCBER:Mammals:16327			Carnivora						native				Mammals	Mammalia	Procyonidae								total length in mm: 703	North America; United States; California; Santa Barbara County; Goleta, Glenn Annie Rd., near hwy. 101	2013-12-24	10														Skeleton - 1; Flat Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Procyon lotor		30						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Procyonidae:Procyon	CCBER	Rowley, Robert							North America;United States;California;Santa Barbara County;;;;	Procyon					California		lotor				United States			Pp 84-177					
								US				ICZN		1984		North America								16346		species									196	1					Mono	1984-07-14				en		196							8.6 air mi. N Bishop, W side Fish Slough		PhysicalObject			urn:catalog:CCBER:Mammals:16346			Rodentia						native				Mammals	Mammalia	Heteromyidae								total length in mm: 204	North America; United States; California; Mono County; 8.6 air mi. N Bishop, W side Fish Slough	2013-12-24	7									immature					Skeleton - 1; Study skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Dipodomys merriami		14						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Heteromyidae:Dipodomys	CCBER	Holmgren, Mark							North America;United States;California;Mono County;;;;	Dipodomys					California		merriami				United States					MAH4			
								US				ICZN		1981		North America								16359		species									363	1	Dead on road				Ventura	1981-12-29				en		363							Hwy. 150, 1.3 mi. E Casitas Ranger Station		PhysicalObject			urn:catalog:CCBER:Mammals:16359			Carnivora						native				Mammals	Mammalia	Canidae								total length in mm: 1270	North America; United States; California; Ventura County; Hwy. 150, 1.3 mi. E Casitas Ranger Station	2013-12-24	12									adult					Skeleton - 1; Flat Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Canis latrans		29						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Canidae:Canis	CCBER	Sweet, Samuel							North America;United States;California;Ventura County;;;;	Canis					California		latrans				United States								
								US				ICZN		1985		North America								16435		species									49	1					Santa Barbara	1985-02-18				en		49							N slope Ranger Peak on Figueroa Mtn. Rd.		PhysicalObject			urn:catalog:CCBER:Mammals:16435			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 518	North America; United States; California; Santa Barbara County; N slope Ranger Peak on Figueroa Mtn. Rd.	2013-12-24	2									adult					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Sciurus griseus		18						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Sciurus	CCBER	Sweet, Samuel							North America;United States;California;Santa Barbara County;;;;	Sciurus					California		griseus				United States			Pp 85-83					
								US				ICZN		1982		North America								16519		species									70	1					Santa Barbara	1982-03-11				en		70							Goleta, Sandspit Rd. at Ward Memorial Blvd.		PhysicalObject			urn:catalog:CCBER:Mammals:16519			Carnivora						native				Mammals	Mammalia	Canidae								total length in mm: 980	North America; United States; California; Santa Barbara County; Goleta, Sandspit Rd. at Ward Memorial Blvd.	2013-12-24	3									adult					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Vulpes vulpes		11						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Canidae:Vulpes	CCBER	Martin, Terrence							North America;United States;California;Santa Barbara County;;;;	Vulpes					California		vulpes				United States			Pp 82-70					
								US				ICZN		1979		North America								16520		species									122	1	Dead in kelp bed				Santa Barbara	1979-05-02				en		122							~ 1 mi. E Goleta Pier		PhysicalObject			urn:catalog:CCBER:Mammals:16520			Carnivora						native				Mammals	Mammalia	Phocidae								total length in mm: 880	North America; United States; California; Santa Barbara County; ~ 1 mi. E Goleta Pier	2013-12-24	5									immature					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Phoca vitulina		2						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Phocidae:Phoca	CCBER	Richardson, Donald							North America;United States;California;Santa Barbara County;;;;	Phoca					California		vitulina				United States			Pp 79-58					
								US				ICZN				North America								16521		species										1					Santa Barbara					en									Butterfly Beach		PhysicalObject			urn:catalog:CCBER:Mammals:16521			Carnivora						native				Mammals	Mammalia	Otariidae									North America; United States; California; Santa Barbara County; Butterfly Beach	2013-12-24										immature					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Zalophus californianus								male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Otariidae:Zalophus	CCBER								North America;United States;California;Santa Barbara County;;;;	Zalophus					California		californianus				United States								
								US				ICZN		1985		North America								16708		species									89	1					Santa Barbara	1985-03-30				en		89							S side Cuyama Valley, 1.5 mi. W mouth of Miranda Canyon		PhysicalObject			urn:catalog:CCBER:Mammals:16708			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 245	North America; United States; California; Santa Barbara County; S side Cuyama Valley, 1.5 mi. W mouth of Miranda Canyon	2013-12-24	3									adult					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Tamias merriami		30						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Tamias	CCBER	Sweet, Samuel							North America;United States;California;Santa Barbara County;;;;	Tamias					California		merriami				United States								
								US				ICZN		1984		North America								16709		species									180	1					Santa Barbara	1984-06-28				en		180							N slope Sierra Madre, Bates Cyn., 1/2 mi. S White Oaks Guard Station		PhysicalObject			urn:catalog:CCBER:Mammals:16709			Carnivora						native				Mammals	Mammalia	Ursidae									North America; United States; California; Santa Barbara County; N slope Sierra Madre, Bates Cyn., 1/2 mi. S White Oaks Guard Station	2013-12-24	6														skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Ursus americanus		28										Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Ursidae:Ursus	CCBER	Sweet, Samuel							North America;United States;California;Santa Barbara County;;;;	Ursus					California		americanus				United States			Pp 84-92					
								US				ICZN		1982		North America								16710		species									203	1	USFWS ADC permit #B1622				Santa Barbara	1982-07-22				en		203							Cuyama Valley, 10 mi. WSW Ney Cuyama		PhysicalObject			urn:catalog:CCBER:Mammals:16710			Carnivora						native				Mammals	Mammalia	Ursidae								total length in mm: 1330	North America; United States; California; Santa Barbara County; Cuyama Valley, 10 mi. WSW Ney Cuyama	2013-12-24	7									immature					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Ursus americanus		22						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Ursidae:Ursus	CCBER	Small, Maynard							North America;United States;California;Santa Barbara County;;;;	Ursus					California		americanus				United States			Pp 83-41					
								US				ICZN		1985		North America								16735		species									103	1					Santa Barbara	1985-04-13				en		103							Santa Barbara, 1717 Hillcrest Rd.		PhysicalObject			urn:catalog:CCBER:Mammals:16735			Rodentia						native				Mammals	Mammalia	Geomyidae								total length in mm: 260	North America; United States; California; Santa Barbara County; Santa Barbara, 1717 Hillcrest Rd.	2013-12-24	4									adult					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Thomomys bottae		13						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Geomyidae:Thomomys	CCBER	Kuris, Armand							North America;United States;California;Santa Barbara County;;;;	Thomomys					California		bottae				United States								
								US				ICZN				North America								16752		species										1					Santa Barbara					en									W shore Goleta Bay		PhysicalObject			urn:catalog:CCBER:Mammals:16752			Carnivora						native				Mammals	Mammalia	Otariidae									North America; United States; California; Santa Barbara County; W shore Goleta Bay	2013-12-24															Skull - 1								http://creativecommons.org/publicdomain/zero/1.0/	Zalophus californianus								female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Otariidae:Zalophus	CCBER	Panza, Robin							North America;United States;California;Santa Barbara County;;;;	Zalophus					California		californianus				United States			Pp 85-128					
								US				ICZN		1982		North America								16761		species									198	1	USFWS permit #B1622				Santa Barbara	1982-07-17				en		198							Ney Cuyama		PhysicalObject			urn:catalog:CCBER:Mammals:16761			Carnivora						native				Mammals	Mammalia	Ursidae								total length in mm: 1935	North America; United States; California; Santa Barbara County; Ney Cuyama	2013-12-24	7									adult					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Ursus americanus		17						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Ursidae:Ursus	CCBER	Small, Maynard							North America;United States;California;Santa Barbara County;;;;	Ursus					California		americanus				United States			Pp 83-43					
								US				ICZN		1985		North America								16824		species									101	1	Depredation Tag #C-0656; License number of collector: ML0930				Santa Barbara	1985-04-11				en		101							Los Prietos Ranger Station Arroyo Burro Road across from White Oaks Campground		PhysicalObject			urn:catalog:CCBER:Mammals:16824			Carnivora						native				Mammals	Mammalia	Felidae								total length in mm: 1760	North America; United States; California; Santa Barbara County; Los Prietos Ranger Station Arroyo Burro Road across from White Oaks Campground	2013-12-24	4														Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Puma concolor		11						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Felidae:Puma	CCBER	Robertson, Wayne							North America;United States;California;Santa Barbara County;;;;	Puma					California		concolor				United States								
								US				ICZN		1989		North America								16965		species									185	1					Santa Barbara	1989-07-04				en		185							Crest of Sierra Madre, between Miranda Pine Mtn. and Timber Peak		PhysicalObject			urn:catalog:CCBER:Mammals:16965			Rodentia						native				Mammals	Mammalia	Heteromyidae								total length in mm: 263	North America; United States; California; Santa Barbara County; Crest of Sierra Madre, between Miranda Pine Mtn. and Timber Peak	2013-12-24	7									juvenile					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Dipodomys agilis		4						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Heteromyidae:Dipodomys	CCBER	Schneider, Gregory; Tate, Adonis							North America;United States;California;Santa Barbara County;;;;	Dipodomys					California		agilis				United States					423			
								US				ICZN		1984		North America								16966		species									186	1					Santa Barbara	1984-07-04				en		186							Crest of Sierra Madre, between Miranda Pine Mtn. and Timber Peak		PhysicalObject			urn:catalog:CCBER:Mammals:16966			Rodentia						native				Mammals	Mammalia	Heteromyidae								total length in mm: 288	North America; United States; California; Santa Barbara County; Crest of Sierra Madre, between Miranda Pine Mtn. and Timber Peak	2013-12-24	7									adult					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Dipodomys agilis		4						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Heteromyidae:Dipodomys	CCBER	Schneider, Gregory; Tate, Adonis							North America;United States;California;Santa Barbara County;;;;	Dipodomys					California		agilis				United States					424			
								US				ICZN				North America								17093		species										1	Dead on road									en									No data		PhysicalObject			urn:catalog:CCBER:Mammals:17093			Carnivora						native				Mammals	Mammalia	Procyonidae									North America; United States; California; No data; No data	2013-12-24										adult					skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Procyon lotor								female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Procyonidae:Procyon	CCBER	Schroeder, Mary							North America;United States;California;No data;;;;	Procyon					California		lotor				United States			Pp 79-178					
								US				ICZN		1983		North America								17119		species									215	1	Dead on road				Santa Barbara	1983-08-03				en		215							E Camino Cielo, 4.2 mi. E junction Gibraltar Rd.		PhysicalObject			urn:catalog:CCBER:Mammals:17119			Rodentia						native				Mammals	Mammalia	Heteromyidae								total length in mm: 275	North America; United States; California; Santa Barbara County; E Camino Cielo, 4.2 mi. E junction Gibraltar Rd.	2013-12-24	8									adult					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Dipodomys agilis		3						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Heteromyidae:Dipodomys	CCBER	MacKessy, Stephen							North America;United States;California;Santa Barbara County;;;;	Dipodomys					California		agilis				United States			Pp 83-91					
								US				ICZN		1984		North America								17120		species									240	1	Dead on road				Santa Barbara	1984-08-27				en		240							E Camino Cielo, 1.8 mi. W La Cumbre Peak		PhysicalObject			urn:catalog:CCBER:Mammals:17120			Rodentia						native				Mammals	Mammalia	Heteromyidae								total length in mm: 204	North America; United States; California; Santa Barbara County; E Camino Cielo, 1.8 mi. W La Cumbre Peak	2013-12-24	8									adult					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Chaetodipus californicus		27						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Heteromyidae:Chaetodipus	CCBER	Sweet, Samuel							North America;United States;California;Santa Barbara County;;;;	Chaetodipus					California		californicus				United States								
								US				ICZN		1985		North America								17282		species									123	1					Santa Barbara	1985-05-03				en		123							UCSB campus, Phelps Hall, 3rd floor		PhysicalObject			urn:catalog:CCBER:Mammals:17282			Chiroptera						native				Mammals	Mammalia	Molossidae								total length in mm: 95	North America; United States; California; Santa Barbara County; UCSB campus, Phelps Hall, 3rd floor	2013-12-24	5									adult					Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Tadarida brasiliensis		3						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Chiroptera:Molossidae:Tadarida	CCBER	Nailor, Steve							North America;United States;California;Santa Barbara County;;;;	Tadarida					California		brasiliensis				United States								
								US				ICZN		1983		North America								17938		species									123	1						1983-05-03				en		123							No data		PhysicalObject			urn:catalog:CCBER:Mammals:17938			Carnivora						native				Mammals	Mammalia	Canidae									North America; United States; California; No data; No data	2013-12-24	5														skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Vulpes macrotis		3										Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Canidae:Vulpes	CCBER	Haller, Robert							North America;United States;California;No data;;;;	Vulpes					California		macrotis				United States			Pp 83-33					
								US				ICZN		1984		North America								17939		species									301	1					Santa Barbara	1984-10-27				en		301							NW part Santa Cruz Island, Lagunita Seca		PhysicalObject			urn:catalog:CCBER:Mammals:17939			Carnivora						native				Mammals	Mammalia	Canidae								total length in mm: 685	North America; United States; California; Santa Barbara County; NW part Santa Cruz Island, Lagunita Seca	2013-12-24	10														Skeleton - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Urocyon littoralis		27										Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Canidae:Urocyon	CCBER	Longino, Jack							North America;United States;California;Santa Barbara County;;;;	Urocyon					California		littoralis				United States			Pp 84-176					
								US				ICZN		1983		North America						Panza, Robin		19676		species									203	1					Santa Barbara	1983-07-22				en		203							Santa Barbara, Rattlesnake Canyon 187.5 m. upstream from Las Canoas Rd.		PhysicalObject			urn:catalog:CCBER:Mammals:19676			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 209	North America; United States; California; Santa Barbara County; Santa Barbara, Rattlesnake Canyon 187.5 m. upstream from Las Canoas Rd.	2013-12-24	7														skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus californicus		22						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Arnold, Brian							North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		californicus				United States			Pp 83-95					
								US				ICZN		1983		North America								19677		species									204	1					Santa Barbara	1983-07-23				en		204							Santa Barbara, Rattlesnake Canyon 37.5 m. upstream from Las Canoas Rd.		PhysicalObject			urn:catalog:CCBER:Mammals:19677			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 232	North America; United States; California; Santa Barbara County; Santa Barbara, Rattlesnake Canyon 37.5 m. upstream from Las Canoas Rd.	2013-12-24	7									adult					skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus californicus		23						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Arnold, Brian							North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		californicus				United States			Pp 83-96					
								US				ICZN		1983		North America								19678		species									205	1					Santa Barbara	1983-07-24				en		205							Santa Barbara, Mission Canyon, above Santa Barbara Botanic Garden		PhysicalObject			urn:catalog:CCBER:Mammals:19678			Rodentia						native				Mammals	Mammalia	Cricetidae									North America; United States; California; Santa Barbara County; Santa Barbara, Mission Canyon, above Santa Barbara Botanic Garden	2013-12-24	7									adult					skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus californicus		24						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Arnold, Brian							North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		californicus				United States			Pp 83-98					
								US				ICZN				North America								29053		species										1					Riverside					en									8 air mi. S Palm Desert, Boyd Deep Cyn Research Ctr HQ		PhysicalObject			urn:catalog:CCBER:Mammals:29053			Chiroptera						native				Mammals	Mammalia	Vespertilionidae									North America; United States; California; Riverside County; 8 air mi. S Palm Desert, Boyd Deep Cyn Research Ctr HQ	2013-12-24																							http://creativecommons.org/publicdomain/zero/1.0/	Pipistrellus hesperus												Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Chiroptera:Vespertilionidae:Pipistrellus	CCBER	Greenberg, David							North America;United States;California;Riverside County;;;;	Pipistrellus					California		hesperus				United States					DBG 010			
								US				ICZN		1987		North America								29302		species									75	1	Collected by Calif. Dept. Fish and Wildlife				Santa Barbara	1987-03-16				en		75							Hwy 101, junction Hwy 1 Las Cruces Ranch		PhysicalObject			urn:catalog:CCBER:Mammals:29302			Carnivora						native				Mammals	Mammalia	Felidae									North America; United States; California; Santa Barbara County; Hwy 101, junction Hwy 1 Las Cruces Ranch	2013-12-24	3														Whole (EtOH) - 1								http://creativecommons.org/publicdomain/zero/1.0/	Puma concolor		16										Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Felidae:Puma	CCBER	Kimple, Steve							North America;United States;California;Santa Barbara County;;;;	Puma					California		concolor				United States			Pp 87-45a					
								US				ICZN		1987		North America								29303		species									75	1	Collected by Calif. Dept. Fish and Wildlife				Santa Barbara	1987-03-16				en		75							Hwy 101, junction Hwy 1 Las Cruces Ranch		PhysicalObject			urn:catalog:CCBER:Mammals:29303			Carnivora						native				Mammals	Mammalia	Felidae									North America; United States; California; Santa Barbara County; Hwy 101, junction Hwy 1 Las Cruces Ranch	2013-12-24	3														Whole (EtOH) - 1								http://creativecommons.org/publicdomain/zero/1.0/	Puma concolor		16										Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Felidae:Puma	CCBER	Kimple, Steve							North America;United States;California;Santa Barbara County;;;;	Puma					California		concolor				United States			Pp 87-45b					
								US				ICZN		1987		North America								29304		species									75	1	Collected by Calif. Dept. Fish and Wildlife				Santa Barbara	1987-03-16				en		75							Hwy 101, junction Hwy 1 Las Cruces Ranch		PhysicalObject			urn:catalog:CCBER:Mammals:29304			Carnivora						native				Mammals	Mammalia	Felidae									North America; United States; California; Santa Barbara County; Hwy 101, junction Hwy 1 Las Cruces Ranch	2013-12-24	3														Whole (EtOH) - 1								http://creativecommons.org/publicdomain/zero/1.0/	Puma concolor		16										Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Felidae:Puma	CCBER	Kimple, Steve							North America;United States;California;Santa Barbara County;;;;	Puma					California		concolor				United States			Pp 87-45c					
								US				ICZN		1993		North America								29334		species									211	1	Found dead and deacayed in stream; Died 3 weeks to 2 months prior to salvage				Alpine	1993-07-30				en		211							Stanislaus National Forest, Bloods Creek and Hwy 207, Bear Valley Ski Area		PhysicalObject			urn:catalog:CCBER:Mammals:29334			Carnivora						native				Mammals	Mammalia	Ursidae									North America; United States; California; Alpine County; Stanislaus National Forest, Bloods Creek and Hwy 207, Bear Valley Ski Area	2013-12-24	7														skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Ursus americanus		30										Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Ursidae:Ursus	CCBER	Martin, D.							North America;United States;California;Alpine County;;;;	Ursus					California		americanus				United States			Pp 93-152					
								US				ICZN				North America					-119.81171			30290		species										1	Dead on road				Santa Barbara					en	34.50427						requires verification		Santa Ynez Mtns., Hwy 154, 50m SE junction West Camino Cielo Rd (lower junction)		PhysicalObject			urn:catalog:CCBER:Mammals:30290			Carnivora				not recorded (forced WGS84)		native				Mammals	Mammalia	Mephitidae								total length in mm: 455	North America; United States; California; Santa Barbara County; Santa Ynez Mtns., Hwy 154, 50m SE junction West Camino Cielo Rd (lower junction)	2013-12-24															No data - 1								http://creativecommons.org/publicdomain/zero/1.0/	Spilogale putorius								male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Mephitidae:Spilogale	CCBER	Holmgren, Mark							North America;United States;California;Santa Barbara County;;;;	Spilogale					California		putorius				United States			Pp 01-49					
								US				ICZN				North America								30291		species										1	Remainder of locality not clear; awaiting clarification				Santa Barbara					en									N. Vandenberg Air Force Base, Santa Ynez River		PhysicalObject			urn:catalog:CCBER:Mammals:30291			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 407	North America; United States; California; Santa Barbara County; N. Vandenberg Air Force Base, Santa Ynez River	2013-12-24															No data - 1								http://creativecommons.org/publicdomain/zero/1.0/	Neotoma fuscipes												Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Muridae:Neotoma	CCBER	Butala, Regina							North America;United States;California;Santa Barbara County;;;;	Neotoma					California		fuscipes				United States			Pp 02-13					
								US				ICZN				North America					-119.50575			30317		species										1					Santa Barbara					en	34.39029						requires verification		Carpinteria, Carpinteria Ave, ~50m E of City Hall		PhysicalObject			urn:catalog:CCBER:Mammals:30317			Carnivora				WGS84		native				Mammals	Mammalia	Mustelidae									North America; United States; California; Santa Barbara County; Carpinteria, Carpinteria Ave, ~50m E of City Hall	2013-12-24															Misc. - 1								http://creativecommons.org/publicdomain/zero/1.0/	Mustela frenata												Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Mustelidae:Mustela	CCBER	Griggs, David							North America;United States;California;Santa Barbara County;;;;	Mustela					California		frenata				United States			Pp 92-34					
								US				ICZN				North America								30326		species										1					Kern					en									Kern River Valley Tillie Creek drainage at Wofford Heights		PhysicalObject			urn:catalog:CCBER:Mammals:30326			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 555	North America; United States; California; Kern County; Kern River Valley Tillie Creek drainage at Wofford Heights	2013-12-24															Study skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Sciurus griseus								male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Sciurus	CCBER	Schmitt, N.							North America;United States;California;Kern County;;;;	Sciurus					California		griseus				United States					NJS 3633			
								US				ICZN				North America								30327		species										1					Kern					en									Kern River Valley Tillie Creek drainage at Wofford Heights		PhysicalObject			urn:catalog:CCBER:Mammals:30327			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 445	North America; United States; California; Kern County; Kern River Valley Tillie Creek drainage at Wofford Heights	2013-12-24															Study skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus beecheyi												Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Schmitt, N.							North America;United States;California;Kern County;;;;	Spermophilus					California		beecheyi				United States					NJS 3687			
								US				ICZN				North America								30328		species										1					Kern					en									Kern River Valley Tillie Creek drainage at Wofford Heights		PhysicalObject			urn:catalog:CCBER:Mammals:30328			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 405	North America; United States; California; Kern County; Kern River Valley Tillie Creek drainage at Wofford Heights	2013-12-24															Study skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus beecheyi												Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Schmitt, N.							North America;United States;California;Kern County;;;;	Spermophilus					California		beecheyi				United States					NJS 3688			
								US				ICZN				North America								30329		species										1					Kern					en									Kern River Valley Tillie Creek drainage at Wofford Heights		PhysicalObject			urn:catalog:CCBER:Mammals:30329			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 395	North America; United States; California; Kern County; Kern River Valley Tillie Creek drainage at Wofford Heights	2013-12-24															Study skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus beecheyi												Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Schmitt, N.							North America;United States;California;Kern County;;;;	Spermophilus					California		beecheyi				United States					NJS 3689			
